date,beta1_level,beta2_slope,beta3_curvature,rmse
2010-03-23,6.329166124654181,-1.8128626561711005,2.9821849518042094,0.0441094639932394
2010-03-24,6.24387500285416,-1.7619945751504873,2.9746192913827474,0.03788571825601164
2010-03-25,6.2487116155000395,-1.773431210186104,2.8312869783122867,0.043672237412160204
2010-03-26,6.115346850107319,-1.66557916708774,2.7608650169306945,0.04052816236646285
2010-03-29,6.167650381187188,-1.6117418036160167,2.385480260122296,0.04608649867287508
2010-03-30,6.175687653457827,-1.6764142300532576,2.1337315759757325,0.053047071504486926
2010-03-31,6.188072907049704,-1.6799168496985102,2.0836449683199407,0.052099436413580134
2010-04-01,6.1232929200255395,-1.636351389815562,2.0213837793477256,0.05382065710693164
2010-04-02,5.952566755998325,-1.4740646011511542,2.1341214274844766,0.057251459312411386
2010-04-06,5.954094544903645,-1.469638597732273,2.11782867911416,0.056420672701377676
2010-04-07,5.99041389912941,-1.5054746530193508,2.14449569774952,0.057968220672242846
2010-04-08,6.1165778000386535,-1.507085633485943,2.1228987711584337,0.06116747458858425
2010-04-09,6.141244776887499,-1.6133675580884081,2.3561917027501784,0.06553332920854056
2010-04-12,5.973871041945165,-1.5613752297712344,2.1917733828834733,0.06692168123174984
2010-04-13,5.9091093452947385,-1.4879913826742208,2.140556754663091,0.06155518296194103
2010-04-14,5.867085086663205,-1.563202095845725,2.025860485374881,0.06053477286454511
2010-04-15,5.845015266296299,-1.5836612320191128,2.0155887082878694,0.05931061823019408
2010-04-16,5.80421796784881,-1.5063613342886468,1.9251510325311676,0.05433732235774156
2010-04-19,5.86041234556224,-1.4398985404789617,2.040514534772376,0.05480756509043431
2010-04-20,5.836479382400544,-1.428092078592729,1.98809778823314,0.053265844938648686
2010-04-21,5.804547004586913,-1.429641184700107,1.9021872386851248,0.054561863544410394
2010-04-22,5.769032337872315,-1.3813460851174462,1.913631804571305,0.05382339800984381
2010-04-23,5.856719173986169,-1.4459129643769864,1.8653917809383977,0.056389054835254276
2010-04-26,5.773758173090206,-1.4607108908813566,1.7008636155067938,0.06080752254900228
2010-04-27,5.858297140467446,-1.4977132284998014,1.7469151938782381,0.05946641350537321
2010-04-28,6.144747193004664,-1.680951518665678,2.566702819667598,0.045800526250291504
2010-04-29,6.0042392325447596,-1.6984389162242408,2.2015131909577557,0.04749247430676349
2010-04-30,5.846222032726626,-1.6578011641597388,2.3941682856004984,0.04888608880852981
2010-05-03,5.914283058151125,-1.628892011300632,2.3397143813195393,0.052588899840311745
2010-05-04,5.9373751238599555,-1.6457305705268928,2.3889247018812356,0.051595616516798115
2010-05-05,6.153423139403125,-1.7313737284869564,2.8939921097444765,0.04655356123814148
2010-05-06,6.1669788684259235,-1.7442693346549374,3.144753636039428,0.04250092136919851
2010-05-07,6.248687738246735,-1.7904113718948234,3.2194018952773353,0.0455964535417987
2010-05-10,5.879041585113517,-1.7099712831673348,3.034480592343187,0.05037000499639849
2010-05-11,5.91855132545265,-1.7680608878468056,3.1147186586008484,0.05236427957299593
2010-05-12,5.968429084393928,-1.8971796312760518,3.2313267901426435,0.055392758086998575
2010-05-13,6.01621025041741,-1.9556868952987632,2.8256196327204486,0.05758555714214546
2010-05-14,6.17193856060153,-1.993715325477603,2.719534743482855,0.056259926709670026
2010-05-17,6.30636999796982,-2.0577237503346515,2.764779413162762,0.06316920565259099
2010-05-18,6.2241772716669255,-2.062390735425877,2.83017631814704,0.06272520634739609
2010-05-19,6.2548611706505906,-1.9897317757901947,2.769457403414172,0.05885607737580808
2010-05-20,6.327646574599805,-2.069971637728814,2.860185447835173,0.05720304606970891
2010-05-21,6.418923451332508,-2.395738714632131,3.4783743305656296,0.05037251571025635
2010-05-25,6.503460271355241,-2.3945940450338568,3.132386196735364,0.0554722309294534
2010-05-26,6.36396932492714,-2.3019378731145332,3.2120813838660616,0.05253897804892225
2010-05-27,6.2610117436253026,-2.3006888073689993,3.2146165862272964,0.053506588864395306
2010-05-28,6.1745696535631245,-2.145462031506464,2.746478058808528,0.05300143687303284
2010-05-31,6.253201971454707,-2.1346742619770978,2.625270771443359,0.05598834363238696
2010-06-01,6.340214305433464,-2.1004540478191767,2.605817254466775,0.0566436034492197
2010-06-02,6.347710824824366,-2.0749863627712903,2.5659365887874688,0.06272868655192675
2010-06-03,6.290227133137371,-2.072575539020706,2.669542566823814,0.06287236561366083
2010-06-04,6.331488432971719,-2.045099943386044,3.0874761426686885,0.0526961321722738
2010-06-07,6.4185754964787325,-1.8073846681584238,3.1925994163198896,0.04823773596641367
2010-06-08,6.245046513078594,-1.7741725362509082,3.180352410275501,0.04944744618403628
2010-06-09,6.242712400686971,-1.8193242789272543,3.070514995815209,0.04810214816216901
2010-06-10,6.276310426054176,-1.839488278119783,3.144138307757135,0.05120576912386108
2010-06-11,6.128127317112893,-1.806649729059,3.065453687671989,0.054615903832243774
2010-06-14,6.132413388428632,-1.8590384043113213,3.075722963080367,0.06042446126262539
2010-06-15,6.176524158058792,-1.8450732987173368,2.892769274293534,0.057120091385474366
2010-06-16,6.168943719811049,-1.7733161961703792,2.8266555054770577,0.05174064929327397
2010-06-17,6.184879818491586,-1.754806539768832,2.902900453360001,0.05243686183292226
2010-06-18,6.099644551507407,-1.6884987128306828,2.772092303838832,0.05685069027808362
2010-06-21,5.959265269320128,-1.6576163487632203,2.971164948763254,0.057818871615362054
2010-06-22,6.027967649386178,-1.659066663944751,2.967804813864896,0.058865018738521506
2010-06-23,6.047967649386181,-1.6590666639447438,2.967804813864879,0.05886501873852161
2010-06-24,6.107565069207993,-1.613073351620928,2.9166777795004823,0.060742347897719616
2010-06-25,6.20746025342543,-1.5854058677677838,2.8072766926901203,0.0582317145741826
2010-06-28,6.096095246225154,-1.444856603785121,2.629279355928699,0.05828212595484673
2010-06-29,6.121607999315425,-1.1902576359744421,2.643706135378198,0.05734648755290913
2010-06-30,6.1170066041649545,-1.1810702968343565,2.541123935546812,0.05193214279470135
2010-07-01,6.12146639876692,-1.238645214936519,2.675780685457291,0.0543887293704989
2010-07-02,6.107819259905458,-1.228759011191826,2.6926232388366595,0.05362078175511828
2010-07-05,6.049869248187652,-1.2519526313070923,2.6349640041795777,0.05037651599216309
2010-07-06,6.048944176760591,-1.2474086705863292,2.628066745802161,0.04928627657986565
2010-07-07,6.074635102833305,-1.295858929508037,2.7297448547818512,0.05565121186674031
2010-07-08,5.9510156156706655,-1.2143742326541698,2.6900547714935947,0.051809640022489875
2010-07-09,5.953174184101982,-1.219062744430299,2.827225886587596,0.05423664409624054
2010-07-12,5.967804110404682,-1.1956451194423898,2.847815642779679,0.056708399563963514
2010-07-13,6.004759399581604,-1.156673103988562,2.7751677557383405,0.05780922280879158
2010-07-14,5.927345505632064,-1.170186223248545,2.7999650849197875,0.052820882393692564
2010-07-15,5.954787728602914,-1.1665193354041201,2.8966127358392915,0.05441882947071819
2010-07-16,5.956566608843712,-1.1328262734544532,2.8842017820704435,0.057370291499292736
2010-07-19,6.138321595340056,-0.833450258377509,2.3939740165744037,0.0639116801404765
2010-07-20,6.197273843876567,-0.8180418424806064,3.0026661273408966,0.06518532056402711
2010-07-21,6.058298628670549,-0.8384372907429715,3.0334526445930887,0.06177483442998114
2010-07-22,6.020247774528123,-0.8574267746262606,3.015887038802504,0.05826846400154308
2010-07-23,6.090663055816777,-0.8767893811130945,2.9835862758217497,0.05892624765195889
2010-07-26,6.033890114987159,-0.8071159184460367,3.3434106774519172,0.06258182810829893
2010-07-27,6.006134678066775,-0.7663539909806136,3.332551449809897,0.06619569487282835
2010-07-28,5.985682425438479,-0.8697690108276269,3.1910314898591245,0.05692497449447174
2010-07-29,6.050119417953238,-0.9260857271502168,3.338046811424613,0.06066703531550045
2010-07-30,6.088359035251441,-0.9315546950339629,3.243271896284446,0.057131661999410506
2010-08-02,6.0626804347602326,-0.9308691219444006,3.147269230140655,0.054873073745306096
2010-08-03,6.177105326005701,-0.9840466224710166,2.8210344112343093,0.04648960026634371
2010-08-04,6.213624395217864,-1.0093662036172255,2.8982484869549743,0.04322619665346965
2010-08-05,6.169815642777038,-0.9790662496269408,2.912849055076334,0.044403693060283224
2010-08-06,6.011019466122534,-0.9472433023630139,3.015571481600885,0.04184591337395401
2010-08-09,5.979709198126215,-0.9563078835678169,3.0629637055420855,0.040365558215129764
2010-08-10,5.961770395569154,-0.964198296643382,3.0173135346376108,0.042289352553844
2010-08-11,6.034095758443371,-0.9486439061774689,2.9240758914042053,0.04088530215750229
2010-08-12,6.0198410492923,-0.8852707899700667,2.840073542826103,0.040377921871276826
2010-08-13,5.994663412294873,-0.901807506993976,2.7613948582030763,0.045760764744566994
2010-08-16,6.014568750537141,-0.8830124909436883,2.690387558577305,0.040509089132775115
2010-08-17,5.856358650964712,-0.7243219251604694,2.791712041865536,0.0335119944104804
2010-08-18,5.775437914050681,-0.6014825429762786,2.4580979296134697,0.03567755588307006
2010-08-19,5.71426816692913,-0.5411090706809132,2.3027610808137946,0.04043809052741631
2010-08-23,5.792628915204224,-0.5311552192268101,2.0348265015244458,0.028274599871595127
2010-08-24,6.011911522937382,-0.45252883810848116,1.9526926733092653,0.02846267607188472
2010-08-25,5.790775899043913,-0.3735391911230548,2.0632899721122713,0.029772778945573675
2010-08-26,5.883816098153542,-0.3814346175832267,2.1593409915603865,0.022946530918989752
2010-08-27,6.060951474727486,-0.49410992896839073,2.4034368596341538,0.024416081281277393
2010-08-30,6.183001226025719,-0.5971182796554715,2.16989530984598,0.026646281787566433
2010-08-31,6.244813121608491,-0.5400383066481058,2.284796880888434,0.030237209662391813
2010-09-01,6.251029942173623,-0.511632912076547,2.3447893007543814,0.025991551262035603
2010-09-02,6.196317692331632,-0.48930496266484175,2.201218420947852,0.0283433914500686
2010-09-03,6.198318886826453,-0.5269430979912332,2.2297581753625466,0.028413772592942498
2010-09-06,6.228591092196246,-0.6780995935669628,2.2259660153148344,0.03412015769756736
2010-09-07,6.344348089948529,-0.7273133317965917,2.0836634159114085,0.03666108355604711
2010-09-08,6.406748263694632,-0.6752588844634093,2.2607521078691057,0.033206537535111984
2010-09-09,6.234676355096181,-0.4571336847103768,2.24708099900065,0.031019800150735508
2010-09-10,6.073679501011035,-0.7175767621852145,2.546948460675684,0.03784867042749437
2010-09-13,6.100816891310848,-0.7544590048160437,2.6217124278118553,0.03598105597808768
2010-09-14,6.089981096273631,-0.7713070984676031,2.7040178297698745,0.03995632167535649
2010-09-15,6.037016226822314,-0.8356984214375326,2.5622258756293457,0.04116414415828012
2010-09-16,6.07947320372053,-0.7219318299076557,2.0802562566642546,0.04491919774917475
2010-09-17,6.06803711599157,-0.6729604690376105,2.0108570535781904,0.0435186924187015
2010-09-20,6.0431848472224905,-0.6413266349198887,1.9813494890728915,0.04544192320130198
2010-09-21,6.022849909427999,-0.6496841722261879,2.0025560544755874,0.04676691733051896
2010-09-22,6.004996388556508,-0.6688206361546333,1.9525027118016274,0.04656682846483733
2010-09-23,6.018219983125298,-0.6731017972140982,1.9819662982835047,0.044420642141184345
2010-09-24,6.06780452722943,-0.7180489221941762,1.9849963841471323,0.04549976397708778
2010-09-27,5.998729598656493,-0.7225928829149297,1.9918936425245213,0.046701134167422984
2010-09-28,5.997889117298611,-0.7726741190397537,2.0683314997722078,0.046864224430832116
2010-09-29,5.892578508193919,-0.711895530428532,2.1876291787287676,0.04659214661720415
2010-09-30,5.925278591306429,-0.7323398256651766,2.204851694628377,0.04768207382504628
2010-10-01,5.886974602011232,-0.6873265383828626,2.079598567661777,0.03995871155657131
2010-10-04,5.758993500199346,-0.699217814650998,2.178658649188901,0.04147018133790106
2010-10-05,5.75575543949335,-0.6949310017228661,2.152792044295725,0.04125323404419068
2010-10-06,5.623412086259932,-0.6565707320588521,2.057048001317827,0.04160580138229237
2010-10-07,5.68562757914315,-0.6789388014427397,2.1004038644117387,0.046481903109747764
2010-10-08,5.8090113061219615,-0.7143728665777758,2.159211067674443,0.044164336951719896
2010-10-11,5.7931178205619025,-0.7330288875865197,2.107868059212028,0.04587145244551217
2010-10-12,5.747023020978685,-0.7316971451448303,2.0444430278135868,0.046734608583754216
2010-10-13,5.7092728191114075,-0.849043652978175,2.2899229685258145,0.048849923044224516
2010-10-14,5.903768944370678,-0.8431447743903225,2.1071717794406783,0.04523009305911678
2010-10-18,6.078435861998577,-0.9024928491073417,2.1195150748526546,0.03778824554976211
2010-10-19,6.0865283286361365,-1.0080865931793328,2.040251051985452,0.040879004482781416
2010-10-20,6.104658550770812,-1.0066957920481496,2.1093055243877594,0.038363874053245026
2010-10-21,6.009988911450063,-1.0471606224378796,2.189513136388396,0.04112927833083763
2010-10-22,6.038337502526065,-1.0508195252787045,2.247703530440488,0.04018718965255379
2010-10-25,5.971167328280304,-1.1091331348308242,2.3650110751631623,0.042739599664535576
2010-10-26,6.073362900499014,-1.1187713585548702,2.2895708356917774,0.04469258829084877
2010-10-27,6.104624965410146,-1.104890699879091,2.4372925611647474,0.0494606869279387
2010-10-28,6.150505682654347,-1.187585445066726,2.516147064436494,0.046575972928269524
2010-10-29,6.152893501901321,-1.2460734186281128,2.3621618833655,0.046598614406197114
2010-11-02,6.0863066032360535,-1.3085287070757194,2.3877084245458984,0.043500016762188704
2010-11-03,6.11685503675646,-1.24354355238251,2.296681840611669,0.0460198101230005
2010-11-04,6.12823205197759,-1.2288309541872036,2.382344830427751,0.04656236541011684
2010-11-05,6.188076816138638,-1.1578706881449594,2.4197819175786273,0.046881124149720545
2010-11-08,6.236135357555679,-1.15681710406165,2.3192729889097023,0.04552995684363761
2010-11-09,6.3533534298377425,-1.1430071306327985,2.0995816261529128,0.041498303071883395
2010-11-10,6.244240490446889,-1.1466965784646759,2.1727525508466172,0.04229890769920703
2010-11-11,6.371186937678379,-1.0550693374966786,2.1153184334897563,0.04544446787517575
2010-11-12,6.386435821177838,-1.0469759319370018,2.0469387052671077,0.04003639991437309
2010-11-15,6.420135779482416,-1.058821708194999,1.9938504991500559,0.0410622217179917
2010-11-16,6.426015970833315,-1.0560872242531212,2.0412379567201246,0.04284450700815735
2010-11-17,6.520216211556366,-1.1429244539366379,2.0336213923932247,0.041952123599512545
2010-11-18,6.447712012950214,-1.130107770291483,2.05216090360101,0.03931215609058643
2010-11-19,6.388625401779142,-1.1644562870637447,1.90600017106604,0.04287426170575006
2010-11-22,6.498652986899049,-1.2707365927033745,1.6995613699855665,0.04903705426005763
2010-11-23,6.642318042729209,-1.380514545811955,1.835645649697086,0.05531586825511612
2010-11-24,6.680102549845996,-1.3581464764280562,1.7922897866031386,0.05049236367685452
2010-11-25,6.680102549845996,-1.3581464764280562,1.7922897866031386,0.05049236367685452
2010-11-26,6.853305980380504,-1.4924700559944317,1.8612961658247473,0.05376037402023394
2010-11-29,6.863755915444437,-1.5163299120906972,1.8889856337095439,0.051415562766315856
2010-11-30,7.043496740598131,-1.2567054380791414,1.953740883361045,0.0493170149003518
2010-12-01,6.966304136981557,-1.2221889833675323,1.7408495264126314,0.042478164895411966
2010-12-02,7.039349555771621,-1.237141162468942,1.8902784069789502,0.04936579253480606
2010-12-03,7.176003271031214,-1.3418833572219002,1.581082485441166,0.04226013258252366
2010-12-06,7.233314982953021,-1.3460903235179036,1.7754793291145599,0.04511252917824293
2010-12-07,7.1708557194418425,-1.3532529485644071,1.725067721143004,0.044469905174606285
2010-12-08,7.150564058171869,-1.3346574426556266,1.7154708384419808,0.045840801907379866
2010-12-09,7.130540176585661,-1.3154495099135062,1.7038905143959284,0.04669113349576236
2010-12-10,7.172912307976349,-1.333210350352969,1.877995585351593,0.04589697229970998
2010-12-11,7.1829123079763475,-1.3332103503529753,1.8779955853516033,0.04589697229970975
2010-12-13,7.215411932492291,-1.3304554441093965,1.7362475685366865,0.04569114777617677
2010-12-14,7.106805650486355,-1.4181355011888392,1.9467301328553195,0.04576676298914613
2010-12-15,7.076805650486351,-1.418135501188844,1.9467301328553377,0.04576676298914601
2010-12-16,7.054260811021109,-1.453151289067434,1.925116598458323,0.048491398359715374
2010-12-17,7.0312909557175125,-1.4931099778146535,1.9801670964964977,0.04599010212529787
2010-12-20,7.0051319135433125,-1.4681625838279388,2.09732136583853,0.04845985290803223
2010-12-21,7.06410901518033,-1.3653644755318572,2.0645380848782025,0.04051280776744253
2010-12-22,7.054392942216242,-1.3329747487185712,2.0812547330943825,0.041119655619473415
2010-12-23,7.0102731335671375,-1.330240264776699,2.12864219066447,0.042697393764747446
2010-12-27,7.047995125578673,-1.32366119901504,2.1984422674182236,0.044168733428892076
2010-12-28,7.062114934227774,-1.326395682956919,2.1510548098481603,0.04262135442023525
2010-12-29,7.062114934227774,-1.326395682956919,2.1510548098481603,0.04262135442023525
2010-12-30,7.0530400056548395,-1.3309396436776713,2.1579520682255473,0.04368116174189137
2010-12-31,7.07338250307618,-1.4378770705603539,2.10035506019057,0.04228561942373168
2011-01-03,7.063382503076175,-1.4378770705603616,2.1003550601906,0.04228561942373176
2011-01-04,6.972350602140682,-1.4814586947407968,2.153388615940435,0.042816629753818176
2011-01-05,7.098915992835646,-1.5347819521372372,1.9467901704770294,0.04940920956277548
2011-01-06,7.072284872038121,-1.5205614417987552,1.8976606598702621,0.04735352587565696
2011-01-07,7.138891926612148,-1.5685149159123546,2.041140339725946,0.05213610249925199
2011-01-10,7.201235222002419,-1.5668677744117347,2.0756082246802787,0.05640692181106142
2011-01-11,7.197448727776012,-1.6275661161768105,2.1407682037213296,0.05350717499008205
2011-01-12,7.042412574750949,-1.5623362238151528,2.2628241368236224,0.05088380558873905
2011-01-13,7.029770444106053,-1.5693575206851502,2.241303284146705,0.05010540461782151
2011-01-14,7.096722775136685,-1.5648850287780718,2.2960396924893276,0.04840001601855004
2011-01-17,7.082498150705019,-1.5344830609830558,2.2340260632490536,0.0476494618771946
2011-01-18,7.056528225404823,-1.5945482566530897,2.171872456871635,0.04947731450739889
2011-01-19,7.054256165432184,-1.6893811360957764,2.354384531013139,0.05301809523920319
2011-01-20,7.075803266867844,-1.732636964221971,2.3116705951611403,0.054314357845098866
2011-01-21,7.101630155317156,-1.6506239913033294,2.26978362182315,0.05377683814114869
2011-01-24,7.045364103992976,-1.6940664249930208,2.3323910340958647,0.05406060960157765
2011-01-25,7.033529770592832,-1.757134487453966,2.3580675395081148,0.06191208472159804
2011-01-26,6.787994463918119,-1.2997140582243956,1.9843087305821865,0.0598609424382071
2011-01-27,6.76304864104101,-1.2247741066716984,2.0095091224317394,0.052551285695564325
2011-01-28,6.781593413316376,-1.1312142486492356,1.7334744624387544,0.05312544734937316
2011-01-31,6.951496747862851,-1.1995811363029603,1.6965978933384795,0.05179983575626058
2011-02-01,6.804338925837955,-1.1114948408739167,1.7067496600266416,0.05364205818509699
2011-02-02,6.565755533072656,-0.8450840487895964,1.5877578496048186,0.05020145268229807
2011-02-03,6.690090304987414,-0.9774593613003809,1.596125950184488,0.05549526748589838
2011-02-04,6.6899614853581095,-0.9680198421174389,1.7276866706369647,0.05228540645545867
2011-02-07,6.641703139124873,-0.9189660271743708,1.6102634180160131,0.05412104745828831
2011-02-08,6.6848852925012325,-0.9390280125621802,1.607272532596331,0.055814821865510796
2011-02-09,6.852841940337748,-1.0981027172086635,1.887286151834732,0.06015018400409525
2011-02-10,6.9540075762487845,-1.2179023277466263,1.963297920236112,0.06203520810126721
2011-02-11,6.952321091235824,-1.2615107833006303,2.086362181620134,0.05850348707692738
2011-02-14,6.824634372386766,-1.1921846603707853,2.1024682384356526,0.06326846782745263
2011-02-15,6.786030632432127,-1.200316055118699,2.105922224145146,0.0637910621394579
2011-02-16,6.82737098514785,-1.2242226223262842,2.080518719541779,0.06556716727393373
2011-02-17,6.874668771746108,-1.2921880337551468,1.9502738244654854,0.06556922056290765
2011-02-18,6.865064001928592,-1.2741986217675056,1.921177767416582,0.06364127706301599
2011-02-21,6.867172554257279,-1.259955578615503,1.8520900300324654,0.06555583612244285
2011-02-22,6.896744189009869,-1.2499402897021228,1.9413484013422309,0.0643777802248588
2011-02-23,6.808588409461278,-1.203982942963123,2.009274573225637,0.06247435213531283
2011-02-24,6.861893923936577,-1.131144551880394,1.8777101063114592,0.06205460790403148
2011-02-25,6.824580600403759,-1.113054566599735,1.8324157026580357,0.06057784852897844
2011-02-28,6.737134167621529,-1.0279447252629879,1.6211067240330124,0.05920045139787186
2011-03-01,6.549237343827829,-0.8175189789552222,1.539043540938763,0.054068482615788976
2011-03-02,6.708518565957742,-0.9410168067057829,1.567740750735972,0.05420200713493949
2011-03-03,6.679905321019318,-0.8656193964280674,1.2126014911376912,0.05427741486915254
2011-03-04,6.717635865474745,-0.8653986144342962,1.3346966246839387,0.05428238616450144
2011-03-07,6.704764102303391,-0.907516982014593,1.5594825605657683,0.05249316563558117
2011-03-08,6.833477797092091,-0.8743122238005496,1.6875560303269344,0.048417934205936354
2011-03-09,6.875260479758686,-0.9457446523269992,1.7119225042909767,0.04877591634813604
2011-03-10,6.883368568196931,-0.9637710183775445,1.6368943232306346,0.04661114749818557
2011-03-11,6.880095421572602,-0.8963644184925253,1.4967429950607383,0.04371027859141366
2011-03-16,6.873217163539444,-0.8825240608438153,1.3746281934277718,0.048526505960687194
2011-03-17,6.757926462663022,-0.8174900573535333,1.3560114807534904,0.0461261393038136
2011-03-18,6.738337760563656,-0.8020204812695277,1.3094171725079824,0.044849700181937735
2011-03-19,6.722461727207988,-0.775277416315337,1.3055939373198036,0.04333121185942134
2011-03-21,6.688706277668755,-0.8242559513018103,1.4094689363492068,0.04613295685728543
2011-03-22,6.702357327520401,-0.7926590712469935,1.275837133734681,0.043813850690899346
2011-03-23,6.623600084935527,-0.7751420697178443,1.5351870407687718,0.05230828895383509
2011-03-24,6.640196963018412,-0.7858689805400063,1.5187636096558232,0.053764367649190764
2011-03-25,6.610196963018411,-0.7858689805400111,1.5187636096558355,0.05376436764919084
2011-03-28,6.597884712315315,-0.7757963152620223,1.5230107446898447,0.054719263608287695
2011-03-29,6.617884712315316,-0.77579631526202,1.5230107446898407,0.05471926360828821
2011-03-30,6.599169220078146,-0.7999730558243848,1.6153613877875816,0.05464011887643669
2011-03-31,6.5932890287272485,-0.8027075397662579,1.5679739302174969,0.05283609289382243
2011-04-01,6.619165062082919,-0.8294506047204457,1.571797165405671,0.05423054851841549
2011-04-04,6.578557169487174,-0.8344433876887047,1.674095692084407,0.05238982533534938
2011-04-05,6.518496762906281,-0.7413259833977138,1.4642764403930475,0.05688324414813637
2011-04-06,6.369293753279873,-0.7261006118649246,1.6259509007727466,0.0547970108386975
2011-04-07,6.392198557406322,-0.7069620102507368,1.6953211422185146,0.05460206255835841
2011-04-08,6.438675798858543,-0.7517540030656906,1.7350889020521192,0.05640939468472212
2011-04-11,6.437123800851818,-0.7483055369061685,1.7110221339724097,0.05400228316540201
2011-04-12,6.502777801585033,-0.7393334350807866,1.7071490259964965,0.05194504627595758
2011-04-13,6.445925358528533,-0.6953476830625546,1.7055725536457749,0.04734903885746836
2011-04-14,6.458022724162782,-0.7247619424388482,1.745985076293137,0.050002676955224035
2011-04-15,6.503587701310171,-0.7790704774414491,1.7825952009300363,0.05214917562505648
2011-04-18,6.503587701310171,-0.7790704774414491,1.7825952009300363,0.05214917562505648
2011-04-19,6.57296090517219,-0.8047881448172902,1.6434248827305002,0.05097676413374315
2011-04-20,6.489286637138365,-0.7900776843077189,1.7097709737747564,0.05174514390580421
2011-04-21,6.458315402555013,-0.7768121784150708,1.63290921668124,0.052375553456156944
2011-04-22,6.425534393054461,-0.7324081491403941,1.5509120066708044,0.05270570046716356
2011-04-26,6.425534393054461,-0.7324081491403941,1.5509120066708044,0.05270570046716356
2011-04-27,6.396386766641633,-0.7038345968415837,1.5109186062899003,0.05143400959127434
2011-04-28,6.35496285169771,-0.6319881237117454,1.3957882835302133,0.049522768544573
2011-04-29,6.470425393785323,-0.7702580762795047,1.5010600567049752,0.0516670567990937
2011-05-02,6.506823210422891,-0.7795716259830319,1.3838725223811283,0.04857875618321529
2011-05-03,6.543869612509074,-0.8131547428083459,1.4007012700071346,0.051344189422208995
2011-05-04,6.413757635937394,-0.734033570329694,1.5177482063104217,0.048425252473114515
2011-05-05,6.439834844057775,-0.7123074394676394,1.393311949699624,0.04683765960566998
2011-05-06,6.398756756362207,-0.6126335022285121,1.2732510015393719,0.048595738755797604
2011-05-09,6.4087740601624095,-0.7034317487859177,1.1957535505038057,0.049193626728270136
2011-05-10,6.345522114257667,-0.7145920526547916,1.5094757058185422,0.055148445742534837
2011-05-11,6.31780428024136,-0.6916935695203841,1.4832398514466842,0.05395453622438662
2011-05-12,6.354720561935086,-0.7349337458226736,1.657334049496282,0.05964169370037109
2011-05-13,6.365787959849555,-0.7554755586922228,1.713022506168966,0.058191348532685434
2011-05-16,6.402972705035122,-0.7702243450954778,1.7643489068254752,0.05659698932540364
2011-05-17,6.458100949128488,-0.7552184108995948,1.731991852684741,0.05758143424648873
2011-05-18,6.407011095725385,-0.7713344429733863,1.789323745211875,0.05865813239285756
2011-05-19,6.3446756268401066,-0.7149544371310206,1.726285168675638,0.057941912927990495
2011-05-20,6.254191528870259,-0.6564045892104179,1.8159567267897148,0.056339434105724444
2011-05-23,6.426163590496915,-0.7763803714759636,1.9281307493948556,0.060966861039164696
2011-05-24,6.349671112101622,-0.7482718057221383,1.974310984092902,0.05885979285567981
2011-05-25,6.370924335296098,-0.7344554232214384,1.8737243900869747,0.061022321347553955
2011-05-26,6.402891287076283,-0.7685999590315107,1.8367112027819508,0.06041059591387135
2011-05-27,6.467409697549883,-0.8265410614180615,1.9113642283909444,0.06000871679760944
2011-05-30,6.431063214151747,-0.785880749366121,1.9342007474205174,0.059339892732080034
2011-05-31,6.3641251951411775,-0.7697481601799857,1.9614223486443647,0.058337426167943095
2011-06-01,6.393652278348497,-0.7648943450793532,1.8316137812179958,0.05721099255800238
2011-06-02,6.434879955769266,-0.7764164629688564,1.6634611847273202,0.059723922435863594
2011-06-03,6.410341735677258,-0.7904822123595452,1.6423864711582887,0.0618983204896523
2011-06-06,6.39143556243831,-0.7978295279069186,1.7345492943080014,0.06188555468820567
2011-06-07,6.348343496729478,-0.7809909686806593,1.6853389737463078,0.06282674484197867
2011-06-08,6.358343496729475,-0.7809909686806663,1.6853389737463254,0.06282674484197893
2011-06-09,6.366899881798362,-0.7949930301603193,1.705322554516464,0.06223026278000239
2011-06-10,6.362463305378576,-0.7837254526225391,1.637951516176246,0.061043732847749096
2011-06-14,6.437925020310576,-0.8759426163123821,1.6691417169799194,0.0641896064190982
2011-06-15,6.400378122130722,-0.9854194438659725,1.7101198330951164,0.06878767998364703
2011-06-16,6.55333927707215,-1.1297777064238863,1.855777195223477,0.0646934828344713
2011-06-17,6.673477060706717,-1.2461370584290585,1.770820334798338,0.06737320939767881
2011-06-20,6.488704083285606,-1.0931466666925995,1.9987755261906344,0.06534736366010888
2011-06-21,6.496701975607738,-1.1301480759037275,1.917748613109006,0.06725657982511753
2011-06-22,6.464682049578642,-1.111571508712262,1.875887243319847,0.06475794576744674
2011-06-23,6.575898607668469,-1.1990207068087078,1.8631107072811322,0.06643830430885353
2011-06-24,6.6984713461192875,-1.2744324523694963,1.8478976324497425,0.07079873861222706
2011-06-27,6.7308063989095865,-1.285763319427062,1.8312919257607412,0.06893485254446095
2011-06-28,6.634613777424786,-1.2302229181017499,1.8271878658588143,0.06900456448329982
2011-06-29,6.542873291783694,-1.1138877153976887,1.7480790480900446,0.06804200172901599
2011-06-30,6.52130901498018,-1.0926231527525534,1.682575979158038,0.06820502612221507
2011-07-01,6.522059944426801,-1.1095781470329182,1.684318032194757,0.06850381110082777
2011-07-04,6.52771845687347,-1.1316826342011832,1.6570417918120395,0.0724390082002403
2011-07-05,6.51418011214826,-1.140250608188777,1.7123719831870976,0.0703229723276151
